servicio 1	sentido 1	nave 1	viaje 1	por_onu	pol_onu	pod_onu	podl_onu	direct_ts	item_type	cnt_type_iso	comm_name	issuer_name	custumer_type	cantidad	freight_tons_un	weight_un	teus	lost_teus	flete_all_in_us_un	other_cost
MES	SB	RITA SCHEPERS                      	1402	ESBCN	ESBCN	PECLL	PECLL		DRY	42U1	GENERAL CARGO	Other	no_contract	4	15	104	8	0	9886	0
MES	SB	RITA SCHEPERS                      	1402	ESBCN	ESBCN	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4911	0
MES	SB	RITA SCHEPERS                      	1402	ESBCN	ESBCN	PECLL	PECLL		NOR	45R1	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4201	0
MES	SB	RITA SCHEPERS                      	1402	ESBCN	ESBCN	PRSJU	PRSJU		DRY	22G0	GENERAL CARGO	Other	no_contract	1	28	13	1	0	2130	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	CLANF	CLANF		DRY	22G0	GENERAL CARGO	Other	no_contract	1	20	13	1	0	2751	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	CLIQQ	CLIQQ		DRY	42U1	GENERAL CARGO	Other	no_contract	6	9	156	12	0	6547	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	4	32	52	4	0	2431	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	6	32	156	12	0	4371	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	6	17	156	12	0	7507	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4141	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	CLSAI	CLSAI		NOR	45R1	GENERAL CARGO	Other	no_contract	1	26	26	2	0	502	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	ECGYE	ECGYE		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2248	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	ECGYE	ECGYE		DRY	45G0	GENERAL CARGO	Other	no_contract	4	17	104	8	0	4066	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2528	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	18	92	468	36	0	3974	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	PECLL	PECLL		DRY	42U1	GENERAL CARGO	Other	no_contract	1	34	26	2	0	5738	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	9	31	234	18	0	3773	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	PECLL	PECLL		NOR	45R1	GENERAL CARGO	Other	no_contract	4	13	104	8	0	3467	0
MES	SB	RITA SCHEPERS                      	1402	ESVLC	ESVLC	PECLL	PECLL		REEFER	45R1	FROZEN CARGO	Other	no_contract	1	34	26	2	0	5408	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLIQQ	CLIQQ		DRY	22G0	GENERAL CARGO	Other	no_contract	1	9	13	1	0	2446	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLPAG	CLPAG		DRY	42G0	MACHINERY	Other	no_contract	1	34	26	2	0	6265	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLPAG	CLPAG		DRY	42U1	MACHINERY	Other	no_contract	1	12	26	2	0	10694	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLPAG	CLPAG		DRY	42U1	MACHINERY	Other	no_contract	1	34	26	2	0	36509	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	FORESTRY PRODUCTS	Other	no_contract	9	11	117	9	0	2512	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2789	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	1	7	13	1	0	4478	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	MACHINERY	Other	no_contract	1	4	13	1	0	2446	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	METALS	Other	no_contract	51	28	663	51	0	2727	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	9	15	234	18	0	4186	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42G0	MACHINERY	Other	no_contract	6	8	156	12	0	3950	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42G0	METALS	Other	no_contract	1	34	26	2	0	5026	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	24	91	624	48	0	8144	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	1	34	26	2	0	10057	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42U1	MACHINERY	Other	no_contract	4	26	104	8	0	6503	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4530	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	CLSAI	CLSAI		DRY	45G0	MACHINERY	Other	no_contract	1	31	26	2	0	4174	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	PECLL	PECLL		DRY	22G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	18	13	1	0	2335	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	PECLL	PECLL		DRY	22G0	FORESTRY PRODUCTS	Other	no_contract	9	6	117	9	0	2433	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2436	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	13	47	169	13	0	4198	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	1	7	26	2	0	4992	0
MES	SB	RITA SCHEPERS                      	1402	ITLIV	ITLIV	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	15	11	390	30	0	4276	0
MES	SB	RITA SCHEPERS                      	1402	ITSAL	ITSAL	CLANF	CLANF		DRY	22G0	GENERAL CARGO	Other	no_contract	18	54	234	18	0	2512	0
MES	SB	RITA SCHEPERS                      	1402	ITSAL	ITSAL	CLANF	CLANF		DRY	42U1	GENERAL CARGO	Other	no_contract	1	24	26	2	0	4599	0
MES	SB	RITA SCHEPERS                      	1402	ITSAL	ITSAL	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	4	20	52	4	0	2622	0
MES	SB	RITA SCHEPERS                      	1402	ITSAL	ITSAL	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	1	15	26	2	0	4862	0
MES	SB	RITA SCHEPERS                      	1402	ITSAL	ITSAL	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4275	0
MES	SB	RITA SCHEPERS                      	1402	ITSAL	ITSAL	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	1	29	26	2	0	4055	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLIQQ	CLIQQ		DRY	45G0	GENERAL CARGO	Other	no_contract	1	21	26	2	0	4318	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2545	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	4	32	52	4	0	3517	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	1	22	26	2	0	4661	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	4	34	104	8	0	6744	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4318	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSAI	CLSAI		NOR	45R1	GENERAL CARGO	Other	no_contract	1	17	26	2	0	4327	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSVE	CLSVE		DRY	22G0	GENERAL CARGO	Other	no_contract	4	53	52	4	0	2780	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSVE	CLSVE		DRY	42U1	GENERAL CARGO	Other	no_contract	1	18	26	2	0	12928	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	CLSVE	CLSVE		DRY	45G0	GENERAL CARGO	Other	no_contract	1	6	26	2	0	4878	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	ECGYE	ECGYE		DRY	22G0	GENERAL CARGO	Other	no_contract	1	16	13	1	0	2876	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	ECGYE	ECGYE		DRY	42U1	GENERAL CARGO	Other	no_contract	1	22	26	2	0	6243	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2383	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	29	13	1	0	4806	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	PECLL	PECLL		DRY	42U1	GENERAL CARGO	Other	no_contract	1	17	26	2	0	8168	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	10	34	260	20	0	4096	0
MES	SB	RITA SCHEPERS                      	1402	ITVDL	ITVDL	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	33	34	858	66	0	4720	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2790	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4444	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	1	33	26	2	0	6771	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	22	25	572	44	0	4904	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	CLSAI	CLSAI		NOR	45R1	GENERAL CARGO	Other	no_contract	9	34	234	18	0	3992	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	ECGYE	ECGYE		DRY	22G0	GENERAL CARGO	Other	no_contract	6	32	78	6	0	2491	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	ECGYE	ECGYE		DRY	42G0	GENERAL CARGO	Other	no_contract	10	47	260	20	0	4713	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	ECGYE	ECGYE		DRY	45G0	GENERAL CARGO	Other	no_contract	22	79	572	44	0	4079	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2545	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4793	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	PECLL	PECLL		DRY	42U1	GENERAL CARGO	Other	no_contract	4	15	104	8	0	9886	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4911	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	PECLL	PECLL		NOR	45R1	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4201	0
MES	SB	ELQUI                              	1403	ESBCN	ESBCN	PRSJU	PRSJU		DRY	22G0	GENERAL CARGO	Other	no_contract	1	28	13	1	0	2130	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	CLANF	CLANF		DRY	22G0	GENERAL CARGO	Other	no_contract	1	20	13	1	0	2751	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	CLIQQ	CLIQQ		DRY	42U1	GENERAL CARGO	Other	no_contract	6	9	156	12	0	6547	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	4	32	52	4	0	2431	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	6	32	156	12	0	4371	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	6	17	156	12	0	7507	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4141	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	CLSAI	CLSAI		NOR	45R1	GENERAL CARGO	Other	no_contract	1	26	26	2	0	502	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	ECGYE	ECGYE		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2248	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	ECGYE	ECGYE		DRY	45G0	GENERAL CARGO	Other	no_contract	4	17	104	8	0	4066	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2528	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	18	92	468	36	0	3974	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	PECLL	PECLL		DRY	42U1	GENERAL CARGO	Other	no_contract	1	34	26	2	0	5738	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	9	31	234	18	0	3773	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	PECLL	PECLL		NOR	45R1	GENERAL CARGO	Other	no_contract	4	13	104	8	0	3467	0
MES	SB	ELQUI                              	1403	ESVLC	ESVLC	PECLL	PECLL		REEFER	45R1	FROZEN CARGO	Other	no_contract	1	34	26	2	0	5408	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLIQQ	CLIQQ		DRY	22G0	GENERAL CARGO	Other	no_contract	1	9	13	1	0	2446	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLPAG	CLPAG		DRY	42G0	MACHINERY	Other	no_contract	1	34	26	2	0	6265	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLPAG	CLPAG		DRY	42U1	MACHINERY	Other	no_contract	1	12	26	2	0	10694	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLPAG	CLPAG		DRY	42U1	MACHINERY	Other	no_contract	1	34	26	2	0	36509	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	FORESTRY PRODUCTS	Other	no_contract	9	11	117	9	0	2512	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2789	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	1	7	13	1	0	4478	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	MACHINERY	Other	no_contract	1	4	13	1	0	2446	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	22G0	METALS	Other	no_contract	51	28	663	51	0	2727	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	9	15	234	18	0	4186	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42G0	MACHINERY	Other	no_contract	6	8	156	12	0	3950	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42G0	METALS	Other	no_contract	1	34	26	2	0	5026	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	24	91	624	48	0	8144	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	1	34	26	2	0	10057	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	42U1	MACHINERY	Other	no_contract	4	26	104	8	0	6503	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4530	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	CLSAI	CLSAI		DRY	45G0	MACHINERY	Other	no_contract	1	31	26	2	0	4174	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	PECLL	PECLL		DRY	22G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	18	13	1	0	2335	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	PECLL	PECLL		DRY	22G0	FORESTRY PRODUCTS	Other	no_contract	9	6	117	9	0	2433	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2436	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	13	47	169	13	0	4198	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	1	7	26	2	0	4992	0
MES	SB	ELQUI                              	1403	ITLIV	ITLIV	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	15	11	390	30	0	4276	0
MES	SB	ELQUI                              	1403	ITSAL	ITSAL	CLANF	CLANF		DRY	22G0	GENERAL CARGO	Other	no_contract	18	54	234	18	0	2512	0
MES	SB	ELQUI                              	1403	ITSAL	ITSAL	CLANF	CLANF		DRY	42U1	GENERAL CARGO	Other	no_contract	1	24	26	2	0	4599	0
MES	SB	ELQUI                              	1403	ITSAL	ITSAL	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	4	20	52	4	0	2622	0
MES	SB	ELQUI                              	1403	ITSAL	ITSAL	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	1	15	26	2	0	4862	0
MES	SB	ELQUI                              	1403	ITSAL	ITSAL	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4275	0
MES	SB	ELQUI                              	1403	ITSAL	ITSAL	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	1	29	26	2	0	4055	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLIQQ	CLIQQ		DRY	45G0	GENERAL CARGO	Other	no_contract	1	21	26	2	0	4318	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2545	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	4	32	52	4	0	3517	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	1	22	26	2	0	4661	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	4	34	104	8	0	6744	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4318	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSAI	CLSAI		NOR	45R1	GENERAL CARGO	Other	no_contract	1	17	26	2	0	4327	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSVE	CLSVE		DRY	22G0	GENERAL CARGO	Other	no_contract	4	53	52	4	0	2780	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSVE	CLSVE		DRY	42U1	GENERAL CARGO	Other	no_contract	1	18	26	2	0	12928	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	CLSVE	CLSVE		DRY	45G0	GENERAL CARGO	Other	no_contract	1	6	26	2	0	4878	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	ECGYE	ECGYE		DRY	22G0	GENERAL CARGO	Other	no_contract	1	16	13	1	0	2876	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	ECGYE	ECGYE		DRY	42U1	GENERAL CARGO	Other	no_contract	1	22	26	2	0	6243	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2383	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	29	13	1	0	4806	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	PECLL	PECLL		DRY	42U1	GENERAL CARGO	Other	no_contract	1	17	26	2	0	8168	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	10	34	260	20	0	4096	0
MES	SB	ELQUI                              	1403	ITVDL	ITVDL	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	33	34	858	66	0	4720	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2790	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4444	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	1	33	26	2	0	6771	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	22	25	572	44	0	4904	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	CLSAI	CLSAI		NOR	45R1	GENERAL CARGO	Other	no_contract	9	34	234	18	0	3992	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	ECGYE	ECGYE		DRY	22G0	GENERAL CARGO	Other	no_contract	6	32	78	6	0	2491	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	ECGYE	ECGYE		DRY	42G0	GENERAL CARGO	Other	no_contract	10	47	260	20	0	4713	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	ECGYE	ECGYE		DRY	45G0	GENERAL CARGO	Other	no_contract	22	79	572	44	0	4079	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2545	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4793	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	PECLL	PECLL		DRY	42U1	GENERAL CARGO	Other	no_contract	4	15	104	8	0	9886	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	PECLL	PECLL		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4911	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	PECLL	PECLL		NOR	45R1	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4201	0
MES	SB	HELENE RUSS                        	1404	ESBCN	ESBCN	PRSJU	PRSJU		DRY	22G0	GENERAL CARGO	Other	no_contract	1	28	13	1	0	2130	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	CLANF	CLANF		DRY	22G0	GENERAL CARGO	Other	no_contract	1	20	13	1	0	2751	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	CLIQQ	CLIQQ		DRY	42U1	GENERAL CARGO	Other	no_contract	6	9	156	12	0	6547	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	CLSAI	CLSAI		DRY	22G0	GENERAL CARGO	Other	no_contract	4	32	52	4	0	2431	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	CLSAI	CLSAI		DRY	42G0	GENERAL CARGO	Other	no_contract	6	32	156	12	0	4371	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	CLSAI	CLSAI		DRY	42U1	GENERAL CARGO	Other	no_contract	6	17	156	12	0	7507	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	CLSAI	CLSAI		DRY	45G0	GENERAL CARGO	Other	no_contract	1	34	26	2	0	4141	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	CLSAI	CLSAI		NOR	45R1	GENERAL CARGO	Other	no_contract	1	26	26	2	0	502	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	ECGYE	ECGYE		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2248	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	ECGYE	ECGYE		DRY	45G0	GENERAL CARGO	Other	no_contract	4	17	104	8	0	4066	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	PECLL	PECLL		DRY	22G0	GENERAL CARGO	Other	no_contract	1	32	13	1	0	2528	0
MES	SB	HELENE RUSS                        	1404	ESVLC	ESVLC	PECLL	PECLL		DRY	42G0	GENERAL CARGO	Other	no_contract	18	92	468	36	0	3974	0
